Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Naive,"The Kooks, Seeb",Naive,188424,34,https://open.spotify.com/track/756zmMwOpsvhxr1KbpfK2j
Rover (feat. DTG),"S1mba, DTG",Rover (feat. DTG),167916,72,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
Sacrifice,Bebe Rexha,Sacrifice,160871,52,https://open.spotify.com/track/1RSBK5VWdjPjHEmRhAkS4Q
Unfamiliar,"Seeb, Goodboys, HRVY",Sad in Scandinavia (Part 1),174811,47,https://open.spotify.com/track/6tTPc9BEDYExwIEg8QGxvL
Unforgettable,"French Montana, Swae Lee",Jungle Rules,233901,89,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
Instant Crush (feat. Julian Casablancas),"Daft Punk, Julian Casablancas",Random Access Memories,337560,81,https://open.spotify.com/track/2cGxRwrMyEAp8dEbuZaVv6
On My Life,Cheat Codes,On My Life,179339,43,https://open.spotify.com/track/6nnntyJFxLzaCmNnhHe3C1
I'm a Mess,Bebe Rexha,Expectations,195519,73,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
Palm Trees,Ehrling,Give Me Summer,204595,1,https://open.spotify.com/track/5vczxprsg5zJWOlR7gTxEX
Hit Different,"SZA, The Neptunes, Pharrell Williams, Ty Dolla $ign",Hit Different,202007,71,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
Beautiful,Anne-Marie,Therapy,194680,50,https://open.spotify.com/track/3RjL8AnKslWWPmlNLTJsAU
Way Too Long,"Nathan Dawe, Anne-Marie, MoStack",Therapy,150261,36,https://open.spotify.com/track/7fstlS6QMUp3rHA4Ne0C2k
Falling For You,"Camp Kubrick, Don Diablo",Falling For You,183157,25,https://open.spotify.com/track/5D61NKIQqT7yig7SjUuD9N
Life Goes On,Oliver Tree,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",161803,76,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
who we are,S-X,who we are,196639,11,https://open.spotify.com/track/0rlxStZ2nREP4sW8f0DvMT
Rich Kids,Aiyana-Lee,Rich Kids,198133,0,https://open.spotify.com/track/7n7ZuzfTUJEvo7cZJVvCwd
Miss me,RealestK,Miss me,150000,49,https://open.spotify.com/track/5Q1QpdBHGf8kArhgAu91wN
This Ain't Love,GIVĒON,TAKE TIME,164967,56,https://open.spotify.com/track/5Y7dUgG3vyx3541JagbWvv
You Right,"Doja Cat, The Weeknd",Planet Her,186173,80,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
Confessions,RealestK,Confessions,168000,43,https://open.spotify.com/track/13Ya1noUjohEzRq4kZw6ZT
Harleys In Hawaii,Katy Perry,Harleys In Hawaii,185815,77,https://open.spotify.com/track/5nCthAh3jt4xKuLJAifAaR
Sweet Dreams & Dynamite,"Seeb, Nina Nesbitt",Sweet Dreams & Dynamite,161929,36,https://open.spotify.com/track/6S8pntCfgqcPa5vhybICfv
The Show - with JJ Lin,"Steve Aoki, JJ Lin",The Show (with JJ Lin),207550,0,https://open.spotify.com/track/3MpC4En7qGkwcuzp8qnsrr
